iter	Logloss
182	0.008276757988
183	0.008240267911
184	0.008212439335
185	0.008193498358
186	0.008172415991
187	0.00814492117
188	0.008124631403
189	0.008094227709
190	0.008076034673
191	0.008037041968
192	0.008003889417
193	0.007988493687
194	0.007981658934
195	0.007957680983
196	0.00795235557
197	0.007911385413
198	0.007874695669
199	0.007871373866
200	0.007815583967
201	0.007768701655
202	0.007763196123
203	0.007751103438
204	0.007704861334
205	0.007659835185
206	0.007651188657
207	0.007591790756
208	0.007589244927
209	0.007585349624
210	0.00756731065
211	0.007516226074
212	0.007501390361
213	0.007478810069
214	0.007458296164
215	0.00743530125
216	0.007431049157
217	0.007409339012
218	0.007371798952
219	0.007362395778
220	0.007346689701
221	0.007310604348
222	0.00729916932
223	0.007294460736
224	0.007259673507
225	0.007223379003
226	0.007214818595
227	0.007208880396
228	0.007192226919
229	0.007179272201
230	0.007152403564
231	0.007118633376
232	0.007070013988
233	0.00703384387
234	0.007014456769
235	0.006991044227
236	0.006987190699
237	0.006967105488
238	0.006946134527
239	0.006924456571
240	0.006902687226
241	0.006878560523
242	0.006853253203
243	0.006826304255
244	0.006790953239
245	0.006772389832
246	0.006760338464
247	0.006716790577
248	0.006685874519
249	0.006671160255
250	0.006634728073
251	0.006619464126
252	0.006609304105
253	0.006572901961
254	0.00655289887
255	0.006549940213
256	0.006526028514
257	0.006507705592
258	0.006461870088
259	0.006439135055
260	0.006435796828
261	0.006414817087
262	0.006389329054
263	0.006363576218
264	0.006361399109
265	0.006347187534
266	0.006327318026
267	0.0063229458
268	0.00629421117
269	0.006265126564
270	0.006253814019
271	0.006239800606
272	0.006216191024
273	0.006187009167
274	0.006172837179
275	0.006169977048
276	0.006149892101
277	0.006130772563
278	0.006119267103
279	0.006110827214
280	0.00610381519
281	0.006098913477
282	0.006054565902
283	0.006036767188
284	0.006018762679
285	0.005996697335
286	0.005990642033
287	0.005983373902
288	0.005965052537
289	0.005938911305
290	0.005927779864
291	0.00592380027
292	0.005898810635
293	0.00587690812
294	0.005845083253
295	0.005828441938
296	0.005801634906
297	0.005775606883
298	0.00574780111
299	0.00571899347
300	0.0057016761
301	0.005691979609
302	0.005650810948
303	0.005635827047
304	0.005606301591
305	0.00558868905
306	0.005573138641
307	0.0055624829
308	0.005539297013
309	0.005533797203
310	0.00551285772
311	0.005510535191
312	0.00548192202
313	0.005478777731
314	0.005470508853
315	0.005445612218
316	0.005435979677
317	0.005430529534
318	0.005419059628
319	0.005403404556
320	0.005400352578
321	0.005376701111
322	0.005345030853
323	0.005341706833
324	0.005330590389
325	0.005318323772
326	0.005301203466
327	0.005297054332
328	0.00528601778
329	0.005283870966
330	0.005276125393
331	0.005264378531
332	0.005245742213
333	0.005238178322
334	0.005215197711
335	0.005188325167
336	0.005154762183
337	0.005153393411
338	0.005141843408
339	0.005140778631
340	0.005131463779
341	0.005124704464
342	0.005119759141
343	0.005114702573
344	0.005096282081
345	0.005094803068
346	0.005072043164
347	0.005062975104
348	0.0050443147
349	0.005008503102
350	0.005006899658
351	0.004988280607
352	0.004970877095
353	0.004948523637
354	0.00494056653
355	0.004933103517
356	0.004906050734
357	0.004891804088
358	0.004876431747
359	0.004867613086
360	0.004846425867
361	0.004839088721
362	0.004830585801
363	0.004811875502
364	0.004793590954
365	0.004785577933
366	0.004781639899
367	0.00476178568
368	0.004759064766
369	0.004748526337
370	0.004733169986
371	0.004723656811
372	0.004711400982
373	0.004705214419
374	0.004698997709
375	0.004692861083
376	0.00468539738
377	0.004679759594
378	0.004672953009
379	0.004663912606
380	0.004655986483
381	0.004643749927
382	0.004635023767
383	0.004624336364
384	0.004622186074
385	0.004596264515
386	0.004590737227
387	0.004571729095
388	0.004569955105
389	0.004558286336
390	0.004556157411
391	0.004551961244
392	0.004533199979
393	0.004531099971
394	0.0045295073
395	0.004524177721
396	0.004521919976
397	0.004502252807
398	0.004485910293
399	0.00448472212
400	0.00447634805
401	0.004459102928
402	0.004440854028
403	0.004437195778
404	0.004436298416
405	0.004418354611
406	0.004417496247
407	0.004392543584
408	0.004387867392
409	0.004385214678
410	0.004382844565
411	0.004372349132
412	0.004368290804
413	0.004359784052
414	0.004338320661
415	0.004336126054
416	0.004327630085
417	0.004319244269
418	0.004315254291
419	0.004306579446
420	0.00430465662
421	0.004303744815
422	0.004285164643
423	0.004278801556
424	0.004277356598
425	0.004275300038
426	0.004267376477
427	0.004260970494
428	0.00425070163
429	0.004241103114
430	0.00422999466
431	0.004222891871
432	0.004221523129
433	0.004215360372
434	0.004213602055
435	0.004196362833
436	0.004190079662
437	0.004189101005
438	0.004171363779
439	0.004164520382
440	0.004163285748
441	0.004151203027
442	0.004146392851
443	0.004145107502
444	0.004142611265
445	0.004140631896
446	0.004130879958
447	0.004110813251
448	0.00410209394
449	0.004096250941
450	0.004092951732
451	0.004091112988
452	0.004090253531
453	0.004085930327
454	0.004063771195
455	0.004048149526
456	0.004027786156
457	0.004008756528
458	0.00400687399
459	0.00399573662
460	0.003988783986
461	0.003978835014
462	0.00396526883
463	0.003964732636
464	0.003961705029
465	0.00395951962
466	0.003942889452
467	0.003928347991
468	0.00391143323
469	0.003909973169
470	0.003904381037
471	0.003903082563
472	0.003890639197
473	0.00388258773
474	0.003874398394
475	0.003872733987
476	0.003871590297
477	0.003862061194
478	0.003855371892
479	0.003851776329
480	0.00385051648
481	0.003848690801
482	0.003846631425
483	0.003840772229
484	0.003817255109
485	0.003801703216
486	0.003790455306
487	0.003788888765
488	0.003783595743
489	0.003782619123
490	0.003777159661
491	0.003775821618
492	0.003774852609
493	0.003773353608
494	0.003766915144
495	0.003759821449
496	0.003758150465
497	0.003743183385
498	0.003735557841
499	0.003735003383
500	0.003734342414
501	0.003710489922
502	0.003709835216
503	0.003695430096
504	0.003688079137
505	0.003670188613
506	0.003668616903
507	0.003662479587
508	0.003661265599
509	0.003647516564
510	0.003641958112
511	0.003640516315
512	0.003626801443
513	0.003625721474
514	0.003625036818
515	0.003621108374
516	0.003620509807
517	0.003619906072
518	0.003619401611
519	0.003612946546
520	0.003599095208
521	0.00359770579
522	0.003596679578
523	0.003583682189
524	0.003582393048
525	0.003581731765
526	0.003580729705
527	0.003560552692
528	0.003559287329
529	0.003552399449
530	0.003546482706
531	0.003540736883
532	0.003522895504
533	0.003516335022
534	0.003515125139
535	0.00349832816
536	0.003497357428
537	0.003496402892
538	0.003491887313
539	0.003474935021
540	0.003469988605
541	0.00345598868
542	0.003455052063
543	0.003454124406
544	0.00345320433
545	0.003452301829
546	0.0034353293
547	0.003434434035
548	0.003417910168
549	0.003413642354
550	0.00340005064
551	0.003399396623
552	0.003398877659
553	0.003385734415
554	0.003380982008
555	0.003380361102
556	0.00337564281
557	0.003375135562
558	0.003367485997
559	0.003366621401
560	0.00335533119
561	0.003354891453
562	0.003350595776
563	0.003349745309
564	0.003333301988
565	0.003317086102
566	0.003316239769
567	0.003315750785
568	0.00330827153
569	0.003292176632
570	0.00327630283
571	0.003275466492
572	0.003274985089
573	0.003274621912
574	0.003262057455
575	0.003246764165
576	0.003246293789
577	0.003245705905
578	0.003245240009
579	0.003241055214
580	0.003240250923
581	0.003224988568
582	0.00320981004
583	0.003205715815
584	0.003198659991
585	0.00319808285
586	0.003181214267
587	0.003166428865
588	0.003162243381
589	0.003152932783
590	0.003148817263
591	0.00314521734
592	0.003125246391
593	0.003116176982
594	0.003110429436
595	0.00309563927
596	0.003091478596
597	0.003077315033
598	0.003063328665
599	0.00306257885
600	0.003048739928
601	0.003038274101
602	0.003024131797
603	0.003016115699
604	0.003013134554
605	0.003008935945
606	0.003006057865
607	0.003005307016
608	0.002991351061
609	0.002977990156
610	0.002977245136
611	0.002968668139
612	0.002960426543
613	0.002947291605
614	0.002943655065
615	0.002930109871
616	0.002915938602
617	0.002910464322
618	0.002909713818
619	0.002905794393
620	0.002890756075
621	0.002887020695
622	0.002877192197
623	0.002866536836
624	0.002861967096
625	0.002848844895
626	0.002835905991
627	0.002832304772
628	0.002819483507
629	0.002806923114
630	0.002794572124
631	0.002782406295
632	0.00277266495
633	0.002768931436
634	0.002756987303
635	0.002751813684
636	0.002746646643
637	0.002738207473
638	0.00273748847
639	0.002736773085
640	0.002736073694
641	0.002735368677
642	0.002734680545
643	0.002733990833
644	0.002733482723
645	0.002720894349
646	0.002720224076
647	0.00271674359
648	0.002711980055
649	0.002711295399
650	0.002710808137
651	0.002710348818
652	0.002698256905
653	0.002686643339
654	0.002685988228
655	0.002682379113
656	0.002670922924
657	0.002656946273
658	0.002656339638
659	0.002655692656
660	0.002652442672
661	0.00265182849
662	0.00264056435
663	0.002631964343
664	0.002616520533
665	0.00260565398
666	0.002600830555
667	0.002597487126
668	0.002594364755
669	0.002593907129
670	0.002583105076
671	0.002582656612
672	0.002577288879
673	0.002576675465
674	0.00256613634
675	0.002555689983
676	0.002545158648
677	0.002529375041
678	0.002517970346
679	0.002514771944
680	0.002511645063
681	0.002502267127
682	0.00250192187
683	0.002498872352
684	0.002495834265
685	0.002495391689
686	0.002494951121
687	0.002494367372
688	0.002494028431
689	0.002484066537
690	0.002479998163
691	0.002479658906
692	0.002476544431
693	0.002471633456
694	0.002460674801
695	0.002460355359
696	0.002450110385
697	0.002441080492
698	0.002440752263
699	0.002438009954
700	0.002435252827
701	0.002434695612
702	0.002434378065
703	0.002430091726
704	0.002429773033
705	0.002425100288
706	0.00242478791
707	0.002416031628
708	0.002411463681
709	0.002396868247
710	0.002389179642
711	0.002383517556
712	0.002378000575
713	0.002375915729
714	0.002371429613
715	0.002370906543
716	0.002366877791
717	0.002362498815
718	0.002362211937
719	0.002359694651
720	0.002355507616
721	0.002355205778
722	0.002352494999
723	0.002348480293
724	0.002340292942
725	0.00234002071
726	0.002336092497
727	0.002333401795
728	0.002330742362
729	0.002328283312
730	0.002328005566
731	0.002319982682
732	0.002319703558
733	0.002319155992
734	0.002315386355
735	0.002314820353
736	0.002311140738
737	0.002302511321
738	0.002297323146
739	0.002292276482
740	0.002289886554
741	0.002289350188
742	0.00228881072
743	0.002286289126
744	0.002285776537
745	0.002285284451
746	0.002284772723
747	0.002282852452
748	0.002277941245
749	0.002275499942
750	0.002273000949
751	0.002266372813
752	0.002263966344
753	0.002260212641
754	0.002259748985
755	0.002256052799
756	0.002255570018
757	0.00225510929
758	0.00225172597
759	0.002251268516
760	0.00224800337
761	0.002247543676
762	0.00224709053
763	0.00224366382
764	0.002239040726
765	0.002238601881
766	0.002235468341
767	0.002228056976
768	0.002220825194
769	0.002211336456
770	0.002211071805
771	0.002208899116
772	0.002208461477
773	0.002208025216
774	0.002204729797
775	0.002204294226
776	0.002197093879
777	0.002196826644
778	0.002194711443
779	0.002192440401
780	0.002192006553
781	0.002185636959
782	0.002185371933
783	0.002182993205
784	0.002180206158
785	0.002179775411
786	0.002179516273
787	0.002176348933
788	0.002175926111
789	0.002166635078
790	0.002166375251
791	0.002164130422
792	0.002163882686
793	0.002156970049
794	0.002150248098
795	0.002142416537
796	0.002140145869
797	0.002131040639
798	0.002130626432
799	0.002128646624
800	0.002128199602
801	0.002121456692
802	0.002121218718
803	0.002112295056
804	0.002105686716
805	0.002105446905
806	0.002105024226
807	0.002101530552
808	0.002095056713
809	0.002094826836
810	0.002094395774
811	0.002092201031
812	0.002091785821
813	0.002091390627
814	0.002088397106
815	0.002087986001
816	0.002081691323
817	0.00207878536
818	0.002078380113
819	0.002072143528
820	0.002071754852
821	0.002069629687
822	0.002063577807
823	0.002063327426
824	0.002062949605
825	0.002062551594
826	0.002062161165
827	0.002060097025
828	0.002053991827
829	0.002051193693
830	0.002050813946
831	0.002050447811
832	0.002050071338
833	0.002044478404
834	0.002038118335
835	0.002029506017
836	0.002029252049
837	0.002023483783
838	0.002015014473
839	0.002014780491
840	0.00201294416
841	0.002010818306
842	0.002010601929
843	0.002005954444
844	0.002000146481
845	0.001999772076
846	0.001997741361
847	0.001994537119
848	0.00198887495
849	0.001988631147
850	0.001986686207
851	0.001986332852
852	0.001984418439
853	0.001979146985
854	0.001970738669
855	0.001968111972
856	0.001966240979
857	0.00196311048
858	0.001960906523
859	0.001960704761
860	0.001950062826
861	0.001949854861
862	0.001948007147
863	0.001942892323
864	0.001939498409
865	0.001939277837
866	0.001936209913
867	0.001930904688
868	0.001926798544
869	0.001926588998
870	0.001924951642
871	0.001923033439
872	0.001918107129
873	0.0019178921
874	0.001916144472
875	0.001915775236
876	0.001914650237
877	0.001912753743
878	0.001912408456
879	0.001910550444
880	0.001908901027
881	0.001904098166
882	0.001903891752
883	0.001902785908
884	0.001901113919
885	0.001900914225
886	0.001900676625
887	0.001898694154
888	0.001898501898
889	0.0018983072
890	0.001890203509
891	0.001882217936
892	0.001877121399
893	0.00187172368
894	0.001867841899
895	0.00186763893
896	0.001867453537
897	0.001867258607
898	0.001867065632
899	0.00186600114
900	0.001863566587
901	0.001860725033
902	0.001857774902
903	0.001857572279
904	0.001855940264
905	0.001852175901
906	0.001851859732
907	0.001849090028
908	0.001841810205
909	0.001836597391
910	0.001834266015
911	0.001832682386
912	0.001831663381
913	0.001831321338
914	0.001829681284
915	0.001821997264
916	0.001821818935
917	0.00181432811
918	0.001806930309
919	0.001806749912
920	0.001806236116
921	0.00180592908
922	0.001805423555
923	0.00179821066
924	0.00179425037
925	0.001789262377
926	0.001788954823
927	0.001788459696
928	0.001783599377
929	0.001779384287
930	0.001777634306
931	0.001777339158
932	0.00177703574
933	0.001776743319
934	0.001776274179
935	0.001775973345
936	0.001775675268
937	0.001766652284
938	0.001762850224
939	0.001761145701
940	0.001760186858
941	0.001758753159
942	0.001757114596
943	0.001756648213
944	0.001756196415
945	0.001754053362
946	0.001753774755
947	0.001748462638
948	0.001748292234
949	0.001744866753
950	0.00174228
951	0.001742120796
952	0.001740747027
953	0.00174030135
954	0.001740019469
955	0.001739580077
956	0.001737853357
957	0.001737588017
958	0.001730877095
959	0.001725773115
960	0.001723661764
961	0.001721982004
962	0.00172181832
963	0.001721542986
964	0.00172137329
965	0.001712683764
966	0.001712424971
967	0.001711995804
968	0.001710340701
969	0.001710184771
970	0.001703476479
971	0.001696941206
972	0.001692392777
973	0.00169219291
974	0.001685869394
975	0.001685668322
976	0.001685521665
977	0.001681518503
978	0.00168131743
979	0.001675173495
980	0.001674915421
981	0.001673305146
982	0.001673141807
983	0.001671130389
984	0.001666915674
985	0.001665527979
986	0.001658505296
987	0.001658314419
988	0.001651500278
989	0.00164911101
990	0.001648972137
991	0.00164740373
992	0.001647011203
993	0.001646766569
994	0.001646502779
995	0.001640695314
996	0.001640543346
997	0.001639039694
998	0.001636711419
999	0.001636565654
